# Species	Genes	Alg.-Conn.	Human_ERR414243_bin.4.fna.faa	Human_SRR5056681_bin.100.fna.faa	Human_SRR5056817_bin.33.fna.faa	Human_SRR5056841_bin.46.fna.faa	Human_SRR5056944_bin.12.fna.faa	Human_SRR5056994_bin.72.fna.faa	Human_SRR5558136_bin.38.fna.faa	Human_SRR6028624_bin.16.fna.faa	Rumen_CACVNT01.fna.faa	Rumen_CACVQO01.fna.faa	Rumen_CACVRV01.fna.faa	Rumen_CACVSO01.fna.faa	Rumen_CACVSX01.fna.faa	Rumen_CACWHG01.fna.faa	Rumen_CACWMC01.fna.faa	Rumen_CACWMY01.fna.faa	Rumen_CACWPH01.fna.faa	Rumen_CACYST01.fna.faa	Rumen_CADAEW01.fna.faa	Rumen_CADAIA01.fna.faa	Rumen_CADBJG01.fna.faa	Rumen_CADBNS01.fna.faa	baboon1.faa	maccaque1.faa	maccaque2.faa	maccaque3.faa	maccaque4.faa	maccaque5.faa	maccaque6.faa	maccaque7.faa
30	30	0.00741	Human_ERR414243_bin.4.fna_01428	Human_SRR5056681_bin.100.fna_01142	Human_SRR5056817_bin.33.fna_00679	Human_SRR5056841_bin.46.fna_01399	Human_SRR5056944_bin.12.fna_01141	Human_SRR5056994_bin.72.fna_00258	Human_SRR5558136_bin.38.fna_01090	Human_SRR6028624_bin.16.fna_00081	Rumen_CACVNT01.fna_01615	Rumen_CACVQO01.fna_01644	Rumen_CACVRV01.fna_00234	Rumen_CACVSO01.fna_01430	Rumen_CACVSX01.fna_01182	Rumen_CACWHG01.fna_01954	Rumen_CACWMC01.fna_01811	Rumen_CACWMY01.fna_01421	Rumen_CACWPH01.fna_01958	Rumen_CACYST01.fna_01882	Rumen_CADAEW01.fna_01476	Rumen_CADAIA01.fna_00091	Rumen_CADBJG01.fna_01424	Rumen_CADBNS01.fna_00656	baboon1_02034	maccaque1_00879	maccaque2_01645	maccaque3_01893	maccaque4_01634	maccaque5_01622	maccaque6_01777	maccaque7_01830
12	12	0.0903	*	Human_SRR5056681_bin.100.fna_01208	Human_SRR5056817_bin.33.fna_02228	Human_SRR5056841_bin.46.fna_01912	Human_SRR5056944_bin.12.fna_01224	Human_SRR5056994_bin.72.fna_00828	*	Human_SRR6028624_bin.16.fna_00001	Rumen_CACVNT01.fna_01457	*	*	*	*	Rumen_CACWHG01.fna_01107	*	*	*	Rumen_CACYST01.fna_01464	Rumen_CADAEW01.fna_01855	Rumen_CADAIA01.fna_01978	*	Rumen_CADBNS01.fna_01535	*	*	*	*	*	*	*	*
11	11	0.157	Human_ERR414243_bin.4.fna_01654	*	*	*	*	*	Human_SRR5558136_bin.38.fna_01605	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_01046	*	baboon1_00937	maccaque1_01607	maccaque2_00875	maccaque3_00652	maccaque4_00995	maccaque5_00810	maccaque6_01160	maccaque7_00728
5	6	0.367	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACVSO01.fna_01849	*	Rumen_CACWHG01.fna_01493	*	*	Rumen_CACWPH01.fna_02101,Rumen_CACWPH01.fna_01445	Rumen_CACYST01.fna_01750	*	*	Rumen_CADBJG01.fna_01954	*	*	*	*	*	*	*	*	*
11	13	0.605	Human_ERR414243_bin.4.fna_00549	*	*	*	*	*	*	Human_SRR6028624_bin.16.fna_01000,Human_SRR6028624_bin.16.fna_01437	Rumen_CACVNT01.fna_02150	*	*	*	*	*	*	*	Rumen_CACWPH01.fna_02598	Rumen_CACYST01.fna_03127	*	*	Rumen_CADBJG01.fna_03885,Rumen_CADBJG01.fna_00679	*	baboon1_01962	maccaque1_01671	*	maccaque3_00085	maccaque4_00590	*	*	maccaque7_00049
29	29	0.124	Human_ERR414243_bin.4.fna_00523	Human_SRR5056681_bin.100.fna_01753	Human_SRR5056817_bin.33.fna_01851	Human_SRR5056841_bin.46.fna_01769	Human_SRR5056944_bin.12.fna_01542	Human_SRR5056994_bin.72.fna_01491	Human_SRR5558136_bin.38.fna_00435	Human_SRR6028624_bin.16.fna_00850	Rumen_CACVNT01.fna_00849	Rumen_CACVQO01.fna_01625	Rumen_CACVRV01.fna_01401	*	Rumen_CACVSX01.fna_01779	Rumen_CACWHG01.fna_00209	Rumen_CACWMC01.fna_00817	Rumen_CACWMY01.fna_01393	Rumen_CACWPH01.fna_00687	Rumen_CACYST01.fna_02705	Rumen_CADAEW01.fna_01833	Rumen_CADAIA01.fna_00213	Rumen_CADBJG01.fna_00803	Rumen_CADBNS01.fna_02317	baboon1_00093	maccaque1_00865	maccaque2_00618	maccaque3_01646	maccaque4_01088	maccaque5_01294	maccaque6_01056	maccaque7_01581
29	29	0.246	Human_ERR414243_bin.4.fna_00952	Human_SRR5056681_bin.100.fna_00136	Human_SRR5056817_bin.33.fna_00763	Human_SRR5056841_bin.46.fna_01862	Human_SRR5056944_bin.12.fna_00134	Human_SRR5056994_bin.72.fna_00665	Human_SRR5558136_bin.38.fna_01425	Human_SRR6028624_bin.16.fna_00859	Rumen_CACVNT01.fna_00195	Rumen_CACVQO01.fna_01774	Rumen_CACVRV01.fna_00925	Rumen_CACVSO01.fna_01797	Rumen_CACVSX01.fna_01226	Rumen_CACWHG01.fna_02029	Rumen_CACWMC01.fna_00148	Rumen_CACWMY01.fna_01936	Rumen_CACWPH01.fna_00668	Rumen_CACYST01.fna_00478	Rumen_CADAEW01.fna_01076	Rumen_CADAIA01.fna_00302	Rumen_CADBJG01.fna_02374	Rumen_CADBNS01.fna_01830	baboon1_00993	*	maccaque2_00137	maccaque3_00850	maccaque4_00971	maccaque5_00274	maccaque6_01352	maccaque7_00956
19	19	0.077	*	Human_SRR5056681_bin.100.fna_00957	Human_SRR5056817_bin.33.fna_00021	Human_SRR5056841_bin.46.fna_00324	Human_SRR5056944_bin.12.fna_00706	Human_SRR5056994_bin.72.fna_00142	Human_SRR5558136_bin.38.fna_01918	Human_SRR6028624_bin.16.fna_00934	*	*	Rumen_CACVRV01.fna_01861	Rumen_CACVSO01.fna_00469	*	*	*	*	*	Rumen_CACYST01.fna_02029	*	*	Rumen_CADBJG01.fna_02353	*	baboon1_00483	maccaque1_00780	maccaque2_01330	maccaque3_01699	maccaque4_01437	maccaque5_01051	maccaque6_01732	maccaque7_01647
28	28	0.314	Human_ERR414243_bin.4.fna_00951	Human_SRR5056681_bin.100.fna_00135	Human_SRR5056817_bin.33.fna_00762	Human_SRR5056841_bin.46.fna_01863	Human_SRR5056944_bin.12.fna_00133	Human_SRR5056994_bin.72.fna_00664	Human_SRR5558136_bin.38.fna_01424	Human_SRR6028624_bin.16.fna_00860	Rumen_CACVNT01.fna_00196	Rumen_CACVQO01.fna_01773	Rumen_CACVRV01.fna_00926	Rumen_CACVSO01.fna_01798	*	Rumen_CACWHG01.fna_02028	Rumen_CACWMC01.fna_00149	Rumen_CACWMY01.fna_01937	Rumen_CACWPH01.fna_00669	Rumen_CACYST01.fna_00479	Rumen_CADAEW01.fna_01075	Rumen_CADAIA01.fna_00301	Rumen_CADBJG01.fna_02373	Rumen_CADBNS01.fna_01831	baboon1_00992	*	maccaque2_00136	maccaque3_00849	maccaque4_00972	maccaque5_00273	maccaque6_01353	maccaque7_00957
25	25	0.299	Human_ERR414243_bin.4.fna_01220	*	Human_SRR5056817_bin.33.fna_01354	Human_SRR5056841_bin.46.fna_00997	Human_SRR5056944_bin.12.fna_01382	Human_SRR5056994_bin.72.fna_01841	Human_SRR5558136_bin.38.fna_01298	*	Rumen_CACVNT01.fna_02268	Rumen_CACVQO01.fna_00388	Rumen_CACVRV01.fna_02277	Rumen_CACVSO01.fna_00662	Rumen_CACVSX01.fna_01676	Rumen_CACWHG01.fna_01079	Rumen_CACWMC01.fna_00663	*	Rumen_CACWPH01.fna_00347	Rumen_CACYST01.fna_00848	*	Rumen_CADAIA01.fna_01844	Rumen_CADBJG01.fna_01609	*	baboon1_00526	maccaque1_00674	maccaque2_01786	maccaque3_01471	maccaque4_01527	maccaque5_01776	maccaque6_00064	maccaque7_01516
14	14	0.289	*	Human_SRR5056681_bin.100.fna_01992	Human_SRR5056817_bin.33.fna_02156	*	*	*	Human_SRR5558136_bin.38.fna_00347	Human_SRR6028624_bin.16.fna_02350	*	*	*	*	*	*	*	*	*	Rumen_CACYST01.fna_00829	*	*	*	Rumen_CADBNS01.fna_01628	baboon1_01780	maccaque1_01972	maccaque2_00725	maccaque3_01476	maccaque4_00720	maccaque5_01752	maccaque6_01861	maccaque7_00991
14	15	0.564	*	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00562	*	*	Rumen_CACVQO01.fna_00032	Rumen_CACVRV01.fna_00387	*	Rumen_CACVSX01.fna_02709	Rumen_CACWHG01.fna_01347	*	*	*	*	*	*	Rumen_CADBJG01.fna_01475,Rumen_CADBJG01.fna_02137	*	baboon1_01064	maccaque1_00356	maccaque2_00765	maccaque3_00975	maccaque4_01119	maccaque5_00628	maccaque6_00539	maccaque7_01137
19	19	0.236	Human_ERR414243_bin.4.fna_01541	Human_SRR5056681_bin.100.fna_00979	Human_SRR5056817_bin.33.fna_01651	Human_SRR5056841_bin.46.fna_01480	Human_SRR5056944_bin.12.fna_01665	Human_SRR5056994_bin.72.fna_00485	*	Human_SRR6028624_bin.16.fna_01943	Rumen_CACVNT01.fna_02284	Rumen_CACVQO01.fna_01524	*	Rumen_CACVSO01.fna_01661	Rumen_CACVSX01.fna_01691	Rumen_CACWHG01.fna_00226	Rumen_CACWMC01.fna_00391	Rumen_CACWMY01.fna_02277	*	Rumen_CACYST01.fna_00234	Rumen_CADAEW01.fna_01005	Rumen_CADAIA01.fna_01098	Rumen_CADBJG01.fna_03554	Rumen_CADBNS01.fna_00797	*	*	*	*	*	*	*	*
19	19	0.389	Human_ERR414243_bin.4.fna_01647	Human_SRR5056681_bin.100.fna_01421	Human_SRR5056817_bin.33.fna_01946	Human_SRR5056841_bin.46.fna_00982	Human_SRR5056944_bin.12.fna_01824	Human_SRR5056994_bin.72.fna_01616	*	Human_SRR6028624_bin.16.fna_01558	Rumen_CACVNT01.fna_02405	Rumen_CACVQO01.fna_00519	*	Rumen_CACVSO01.fna_00102	Rumen_CACVSX01.fna_01538	Rumen_CACWHG01.fna_00850	*	Rumen_CACWMY01.fna_01373	Rumen_CACWPH01.fna_00626	Rumen_CACYST01.fna_01002	Rumen_CADAEW01.fna_02082	Rumen_CADAIA01.fna_00912	Rumen_CADBJG01.fna_01573	Rumen_CADBNS01.fna_00582	*	*	*	*	*	*	*	*
3	3	0.956	*	*	*	*	*	*	*	*	*	*	Rumen_CACVRV01.fna_01747	*	*	*	*	*	Rumen_CACWPH01.fna_01849	*	*	*	Rumen_CADBJG01.fna_01232	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACWHG01.fna_02413	*	*	*	Rumen_CACYST01.fna_03243	*	*	*	*	*	*	*	*	*	*	*	*
6	6	0.967	*	Human_SRR5056681_bin.100.fna_01053	Human_SRR5056817_bin.33.fna_01039	Human_SRR5056841_bin.46.fna_01119	Human_SRR5056944_bin.12.fna_00954	Human_SRR5056994_bin.72.fna_00354	*	Human_SRR6028624_bin.16.fna_01989	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACWHG01.fna_01751	*	*	*	Rumen_CACYST01.fna_01017	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	Rumen_CACVNT01.fna_01912	*	*	*	*	Rumen_CACWHG01.fna_01736	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
24	24	0.359	Human_ERR414243_bin.4.fna_00019	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00331	*	Rumen_CACVNT01.fna_00467	Rumen_CACVQO01.fna_00612	Rumen_CACVRV01.fna_00005	Rumen_CACVSO01.fna_00617	Rumen_CACVSX01.fna_00078	Rumen_CACWHG01.fna_00880	Rumen_CACWMC01.fna_01585	Rumen_CACWMY01.fna_00621	Rumen_CACWPH01.fna_00908	Rumen_CACYST01.fna_01579	Rumen_CADAEW01.fna_00875	Rumen_CADAIA01.fna_00763	Rumen_CADBJG01.fna_02112	Rumen_CADBNS01.fna_00199	baboon1_00775	maccaque1_01060	maccaque2_00512	maccaque3_00809	maccaque4_00132	maccaque5_00350	maccaque6_00557	maccaque7_00890
14	14	0.723	*	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00253	*	Rumen_CACVNT01.fna_01965	Rumen_CACVQO01.fna_01104	*	Rumen_CACVSO01.fna_00847	Rumen_CACVSX01.fna_02040	Rumen_CACWHG01.fna_01306	*	*	*	Rumen_CACYST01.fna_02225	*	*	*	*	baboon1_01373	maccaque1_01197	maccaque2_00728	maccaque3_00579	maccaque4_01380	*	maccaque6_00856	maccaque7_00540
25	25	0.621	*	Human_SRR5056681_bin.100.fna_00241	Human_SRR5056817_bin.33.fna_00568	Human_SRR5056841_bin.46.fna_00024	Human_SRR5056944_bin.12.fna_00642	Human_SRR5056994_bin.72.fna_00682	Human_SRR5558136_bin.38.fna_01403	Human_SRR6028624_bin.16.fna_00144	Rumen_CACVNT01.fna_00478	*	*	Rumen_CACVSO01.fna_01268	Rumen_CACVSX01.fna_01205	Rumen_CACWHG01.fna_01929	Rumen_CACWMC01.fna_01610	Rumen_CACWMY01.fna_00596	*	Rumen_CACYST01.fna_00864	Rumen_CADAEW01.fna_00193	Rumen_CADAIA01.fna_00738	Rumen_CADBJG01.fna_02789	Rumen_CADBNS01.fna_00205	baboon1_01013	*	maccaque2_00157	maccaque3_00870	maccaque4_00927	maccaque5_00294	maccaque6_01387	maccaque7_00936
2	2	1	*	*	*	*	*	*	*	*	*	*	Rumen_CACVRV01.fna_00696	*	*	Rumen_CACWHG01.fna_00660	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	Human_SRR5056944_bin.12.fna_00210	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACWPH01.fna_02266	*	*	*	*	*	*	*	*	*	*	*	*	*
3	3	0.402	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACVSO01.fna_02707	*	*	*	*	Rumen_CACWPH01.fna_02493	*	*	Rumen_CADAIA01.fna_02295	*	*	*	*	*	*	*	*	*	*
3	3	0.927	*	*	*	*	*	*	*	*	*	*	Rumen_CACVRV01.fna_00346	*	*	*	*	*	Rumen_CACWPH01.fna_02053	*	*	*	Rumen_CADBJG01.fna_02331	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	maccaque5_01799	maccaque6_01758	*
6	6	0.316	Human_ERR414243_bin.4.fna_01887	Human_SRR5056681_bin.100.fna_00663	Human_SRR5056817_bin.33.fna_00451	Human_SRR5056841_bin.46.fna_00143	Human_SRR5056944_bin.12.fna_00458	Human_SRR5056994_bin.72.fna_00034	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
28	28	0.462	Human_ERR414243_bin.4.fna_00745	Human_SRR5056681_bin.100.fna_00097	Human_SRR5056817_bin.33.fna_00724	Human_SRR5056841_bin.46.fna_00856	Human_SRR5056944_bin.12.fna_00095	Human_SRR5056994_bin.72.fna_00626	Human_SRR5558136_bin.38.fna_00417	Human_SRR6028624_bin.16.fna_01020	Rumen_CACVNT01.fna_01000	*	Rumen_CACVRV01.fna_02003	Rumen_CACVSO01.fna_00395	Rumen_CACVSX01.fna_00051	Rumen_CACWHG01.fna_00596	Rumen_CACWMC01.fna_00641	Rumen_CACWMY01.fna_01258	Rumen_CACWPH01.fna_01789	Rumen_CACYST01.fna_02242	Rumen_CADAEW01.fna_01851	Rumen_CADAIA01.fna_00957	Rumen_CADBJG01.fna_01562	Rumen_CADBNS01.fna_02082	baboon1_00075	maccaque1_00716	maccaque2_01345	maccaque3_00755	*	maccaque5_01210	maccaque6_00945	maccaque7_00518
2	2	1	*	*	*	*	*	*	*	*	Rumen_CACVNT01.fna_02046	*	*	*	*	*	*	*	*	*	*	Rumen_CADAIA01.fna_01952	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACVSX01.fna_00002	*	*	*	*	*	*	Rumen_CADAIA01.fna_01297	*	*	*	*	*	*	*	*	*	*
4	4	0.514	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACVSO01.fna_00729	*	*	*	*	*	*	Rumen_CADAEW01.fna_00474	Rumen_CADAIA01.fna_02058	*	*	*	maccaque1_01478	*	*	*	*	*	*
7	7	0.379	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACVSO01.fna_00927	*	Rumen_CACWHG01.fna_00348	Rumen_CACWMC01.fna_01506	Rumen_CACWMY01.fna_01170	*	*	Rumen_CADAEW01.fna_00902	Rumen_CADAIA01.fna_00482	*	Rumen_CADBNS01.fna_02073	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACYST01.fna_02255	*	*	Rumen_CADBJG01.fna_02180	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	Rumen_CACVNT01.fna_01393	*	*	*	*	*	*	*	*	*	*	*	*	*	baboon1_00020	*	*	*	*	*	*	*
3	3	0.798	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACVSO01.fna_01516	*	*	*	*	Rumen_CACWPH01.fna_01813	*	*	*	Rumen_CADBJG01.fna_03833	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	Rumen_CACVNT01.fna_02808	*	*	Rumen_CACVSO01.fna_02711	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
3	3	0.921	*	*	*	*	*	*	*	*	Rumen_CACVNT01.fna_01753	*	*	*	Rumen_CACVSX01.fna_02201	*	*	*	*	Rumen_CACYST01.fna_02326	*	*	*	*	*	*	*	*	*	*	*	*
20	20	0.855	*	Human_SRR5056681_bin.100.fna_01317	Human_SRR5056817_bin.33.fna_01292	Human_SRR5056841_bin.46.fna_00901	Human_SRR5056944_bin.12.fna_01247	Human_SRR5056994_bin.72.fna_00851	*	Human_SRR6028624_bin.16.fna_00292	Rumen_CACVNT01.fna_01184	Rumen_CACVQO01.fna_00813	Rumen_CACVRV01.fna_01872	Rumen_CACVSO01.fna_00733	Rumen_CACVSX01.fna_00159	Rumen_CACWHG01.fna_00485	Rumen_CACWMC01.fna_01733	Rumen_CACWMY01.fna_02116	Rumen_CACWPH01.fna_00702	Rumen_CACYST01.fna_01262	Rumen_CADAEW01.fna_00048	Rumen_CADAIA01.fna_01185	Rumen_CADBJG01.fna_01698	Rumen_CADBNS01.fna_00184	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	baboon1_01693	maccaque1_00412	*	*	*	*	*	*
3	3	0.99	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	maccaque3_01936	maccaque4_01734	*	*	maccaque7_01744
5	5	0.457	*	*	Human_SRR5056817_bin.33.fna_02311	Human_SRR5056841_bin.46.fna_02142	Human_SRR5056944_bin.12.fna_02172	Human_SRR5056994_bin.72.fna_01919	Human_SRR5558136_bin.38.fna_00535	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	Rumen_CACVNT01.fna_02480	*	*	*	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_01638	*	*	*	*	*	*	*	*	*
8	8	0.64	*	Human_SRR5056681_bin.100.fna_01514	Human_SRR5056817_bin.33.fna_01432	Human_SRR5056841_bin.46.fna_01293	Human_SRR5056944_bin.12.fna_01525	Human_SRR5056994_bin.72.fna_01223	*	Human_SRR6028624_bin.16.fna_02043	*	*	*	*	Rumen_CACVSX01.fna_00165	*	*	*	*	Rumen_CACYST01.fna_01741	*	*	*	*	*	*	*	*	*	*	*	*
3	3	0.83	Human_ERR414243_bin.4.fna_00545	*	*	*	*	*	*	Human_SRR6028624_bin.16.fna_01751	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	maccaque1_01666	*	*	*	*	*	*
6	6	0.32	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACWHG01.fna_00482	Rumen_CACWMC01.fna_01748	Rumen_CACWMY01.fna_01797	*	*	Rumen_CADAEW01.fna_00033	Rumen_CADAIA01.fna_01169	*	Rumen_CADBNS01.fna_01255	*	*	*	*	*	*	*	*
5	5	0.831	*	*	*	*	*	*	*	Human_SRR6028624_bin.16.fna_01087	*	Rumen_CACVQO01.fna_00910	*	*	Rumen_CACVSX01.fna_00980	*	*	*	*	Rumen_CACYST01.fna_02169	*	*	*	Rumen_CADBNS01.fna_02119	*	*	*	*	*	*	*	*
5	5	0.335	Human_ERR414243_bin.4.fna_02017	*	*	*	*	*	*	*	*	Rumen_CACVQO01.fna_00665	Rumen_CACVRV01.fna_00884	*	*	*	*	*	Rumen_CACWPH01.fna_00816	*	*	*	Rumen_CADBJG01.fna_00307	*	*	*	*	*	*	*	*	*
6	6	0.415	*	*	*	*	*	*	*	*	Rumen_CACVNT01.fna_02118	*	*	Rumen_CACVSO01.fna_00482	Rumen_CACVSX01.fna_00696	*	Rumen_CACWMC01.fna_00368	*	*	Rumen_CACYST01.fna_01194	*	Rumen_CADAIA01.fna_01044	*	*	*	*	*	*	*	*	*	*
6	6	0.488	*	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACWMC01.fna_00709	Rumen_CACWMY01.fna_01586	Rumen_CACWPH01.fna_01273	*	Rumen_CADAEW01.fna_00220	Rumen_CADAIA01.fna_01934	*	Rumen_CADBNS01.fna_01693	*	*	*	*	*	*	*	*
3	3	0.949	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACWHG01.fna_00513	*	Rumen_CACWMY01.fna_01048	*	*	Rumen_CADAEW01.fna_00259	*	*	*	*	*	*	*	*	*	*	*
3	3	0.216	*	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACWMC01.fna_00012	*	*	Rumen_CACYST01.fna_03052	*	*	Rumen_CADBJG01.fna_00382	*	*	*	*	*	*	*	*	*
3	3	0.634	*	*	*	*	*	*	*	*	Rumen_CACVNT01.fna_02783	*	*	*	*	*	*	*	*	Rumen_CACYST01.fna_02921	*	*	*	*	baboon1_00741	*	*	*	*	*	*	*
23	23	0.332	*	Human_SRR5056681_bin.100.fna_01352	Human_SRR5056817_bin.33.fna_01799	Human_SRR5056841_bin.46.fna_01756	Human_SRR5056944_bin.12.fna_01440	Human_SRR5056994_bin.72.fna_01611	Human_SRR5558136_bin.38.fna_00780	Human_SRR6028624_bin.16.fna_00679	Rumen_CACVNT01.fna_00497	*	*	Rumen_CACVSO01.fna_00214	Rumen_CACVSX01.fna_00832	*	Rumen_CACWMC01.fna_01346	Rumen_CACWMY01.fna_00811	*	Rumen_CACYST01.fna_02763	Rumen_CADAEW01.fna_01183	*	*	Rumen_CADBNS01.fna_00188	baboon1_01576	maccaque1_00907	maccaque2_00472	maccaque3_01078	maccaque4_00299	maccaque5_00694	maccaque6_00655	maccaque7_01208
7	7	0.289	*	Human_SRR5056681_bin.100.fna_00878	Human_SRR5056817_bin.33.fna_00360	*	Human_SRR5056944_bin.12.fna_00575	Human_SRR5056994_bin.72.fna_01135	*	Human_SRR6028624_bin.16.fna_00432	*	*	*	*	*	*	*	*	Rumen_CACWPH01.fna_02181	*	*	*	Rumen_CADBJG01.fna_02195	*	*	*	*	*	*	*	*	*
11	11	0.674	*	Human_SRR5056681_bin.100.fna_00148	Human_SRR5056817_bin.33.fna_01030	Human_SRR5056841_bin.46.fna_00638	Human_SRR5056944_bin.12.fna_00146	Human_SRR5056994_bin.72.fna_01094	*	*	Rumen_CACVNT01.fna_01565	Rumen_CACVQO01.fna_01671	Rumen_CACVRV01.fna_01643	*	*	*	*	*	Rumen_CACWPH01.fna_01528	Rumen_CACYST01.fna_01954	*	*	Rumen_CADBJG01.fna_02673	*	*	*	*	*	*	*	*	*
14	14	0.838	Human_ERR414243_bin.4.fna_01797	*	*	*	*	*	*	*	Rumen_CACVNT01.fna_00653	Rumen_CACVQO01.fna_01751	*	Rumen_CACVSO01.fna_00282	Rumen_CACVSX01.fna_01960	Rumen_CACWHG01.fna_01918	Rumen_CACWMC01.fna_02192	Rumen_CACWMY01.fna_01032	Rumen_CACWPH01.fna_02156	Rumen_CACYST01.fna_01533	Rumen_CADAEW01.fna_01490	Rumen_CADAIA01.fna_01668	Rumen_CADBJG01.fna_02465	Rumen_CADBNS01.fna_00128	*	*	*	*	*	*	*	*
13	13	0.376	Human_ERR414243_bin.4.fna_00957	Human_SRR5056681_bin.100.fna_01202	Human_SRR5056817_bin.33.fna_01229	Human_SRR5056841_bin.46.fna_00823	Human_SRR5056944_bin.12.fna_01898	Human_SRR5056994_bin.72.fna_00822	*	Human_SRR6028624_bin.16.fna_01277	*	Rumen_CACVQO01.fna_01804	Rumen_CACVRV01.fna_02097	*	Rumen_CACVSX01.fna_01224	*	*	*	Rumen_CACWPH01.fna_02131	Rumen_CACYST01.fna_00301	*	*	Rumen_CADBJG01.fna_02146	*	*	*	*	*	*	*	*	*
11	11	0.436	*	Human_SRR5056681_bin.100.fna_00371	Human_SRR5056817_bin.33.fna_01548	Human_SRR5056841_bin.46.fna_00465	Human_SRR5056944_bin.12.fna_00881	Human_SRR5056994_bin.72.fna_00427	*	Human_SRR6028624_bin.16.fna_00217	*	*	*	Rumen_CACVSO01.fna_02529	Rumen_CACVSX01.fna_01738	*	*	*	*	Rumen_CACYST01.fna_02959	*	*	Rumen_CADBJG01.fna_02660	Rumen_CADBNS01.fna_00216	*	*	*	*	*	*	*	*
4	4	0.265	*	*	*	*	*	*	*	*	*	Rumen_CACVQO01.fna_00266	Rumen_CACVRV01.fna_00175	*	*	*	*	*	Rumen_CACWPH01.fna_00037	*	*	*	Rumen_CADBJG01.fna_00610	*	*	*	*	*	*	*	*	*
9	9	0.454	Human_ERR414243_bin.4.fna_01946	*	*	*	*	*	*	*	*	Rumen_CACVQO01.fna_00068	*	*	Rumen_CACVSX01.fna_00744	*	Rumen_CACWMC01.fna_01783	Rumen_CACWMY01.fna_00010	*	Rumen_CACYST01.fna_02787	Rumen_CADAEW01.fna_00737	Rumen_CADAIA01.fna_00796	*	Rumen_CADBNS01.fna_01971	*	*	*	*	*	*	*	*
2	2	1	*	Human_SRR5056681_bin.100.fna_01032	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_00590	*	*	*	*	*	*	*	*	*
7	7	0.167	Human_ERR414243_bin.4.fna_01857	Human_SRR5056681_bin.100.fna_00801	Human_SRR5056817_bin.33.fna_00283	Human_SRR5056841_bin.46.fna_01550	Human_SRR5056944_bin.12.fna_00498	Human_SRR5056994_bin.72.fna_01416	*	Human_SRR6028624_bin.16.fna_01982	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
3	3	0.874	Human_ERR414243_bin.4.fna_01457	*	*	*	*	*	*	*	*	*	*	Rumen_CACVSO01.fna_02502	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_02779	*	*	*	*	*	*	*	*	*
3	3	0.16	Human_ERR414243_bin.4.fna_01075	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CADAIA01.fna_02025	*	*	*	maccaque1_01789	*	*	*	*	*	*
